ID,Year,Avg ADI,Max ADI,Min ADI,SVI1,SVI3,SVI4,SVI,MDI
75622018,2018,44.42857143,90,12,0.409164754,0.25797459,0.389137705,0.37032541,15.86
4692018,2018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
61622018,2018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
20912021,2021,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
47722020,2020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
31122020,2020,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
94852018,2018,82.375,91,65,0.468933333,0.073683333,0.597366667,0.472016667,14.16
4102019,2019,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
13832020,2020,51.5,66,39,0.190316667,0.098541667,0.251535,0.151908333,14.16
1592017,2017,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
72552017,2017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
90862019,2019,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
33022021,2021,14.6,25,6,-10.33109355,-10.0468914,-10.44940538,-10.35590323,12.3
20652019,2019,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,15.39
19952020,2020,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
2972020,2020,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
50212019,2019,60,81,21,0.40166,0.19984,0.58588,0.40802,14.16
35252021,2021,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
47522017,2017,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
8862021,2021,69.88888889,83,51,0.489333333,0.088433333,0.570116667,0.473,14.16
32122020,2020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
63002020,2020,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
60412017,2017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
29892017,2017,67.90909091,90,50,0.459538,0.15345,0.390582,0.377176,14.16
63232019,2019,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
14442019,2019,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
33592018,2018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
65142017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
55362018,2018,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
44342020,2020,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
25682019,2019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
13682017,2017,88.92857143,100,61,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
11162017,2017,68.5,89,46,0.518866667,0.202722222,0.501355556,0.463585185,15.39
9252018,2018,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
10232019,2019,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
6382020,2020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
31102019,2019,72.25,85,58,0.72485,0.243425,0.679,0.65895,14.16
29072020,2020,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
27582019,2019,59.45,86,24,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
39432019,2019,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,14.16
25982020,2020,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
72422017,2017,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
18002019,2019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
36472017,2017,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
76552019,2019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
3022020,2020,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
29582021,2021,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
70772017,2017,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
65752020,2020,87.125,97,77,0.71088,0.08204,0.60966,0.62868,14.16
4732021,2021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
77862018,2018,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
79352021,2021,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
29272019,2019,85.1,97,70,0.71088,0.08204,0.60966,0.62868,15.39
8372018,2018,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
63892017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
6452021,2021,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
87102021,2021,75.36,100,43,0.543782738,0.487894048,0.406445238,0.486645833,14.69
34342020,2020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
62962017,2017,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
26132018,2018,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
1372020,2020,78.125,86,69,0.65664,0.12088,0.65854,0.6392,14.16
68312021,2021,66.59375,96,31,0.320495238,0.160247619,0.459319048,0.325161905,14.16
1342019,2019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
3822017,2017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
4342020,2020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
94912017,2017,66.52380952,95,39,-64.95274448,-61.73817408,-63.50336224,-64.98671904,14.16
49472020,2020,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
75912017,2017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
57032018,2018,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
94292017,2017,73,91,54,0.491384615,0.126715385,0.580538462,0.468,14.16
71632018,2018,33.78571429,72,13,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
54312019,2019,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
43852017,2017,59.45,86,24,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
802017,2017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
15972018,2018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
76582017,2017,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
20522017,2017,88.92857143,100,61,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
50642020,2020,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
92382017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
51822020,2020,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
53132019,2019,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
67012017,2017,73,88,55,0.520988889,0.158866667,0.426077778,0.414422222,14.16
25912018,2018,71.28571429,91,58,0.518866667,0.202722222,0.501355556,0.463585185,14.16
29252021,2021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
81552020,2020,88.92857143,100,61,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
1932021,2021,73.85714286,86,60,0.530916667,0.093941667,0.610875,0.513091667,14.16
61162021,2021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
6022018,2018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
25822020,2020,44.63157895,99,15,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
49392020,2020,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
27152021,2021,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
89642019,2019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,15.39
18472017,2017,88.11111111,99,75,0.52862,0.09124,0.62682,0.51598,15.39
8392021,2021,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
88962021,2021,82.07692308,96,69,0.491384615,0.126715385,0.580538462,0.468,14.16
2822021,2021,81.88888889,92,69,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
472019,2019,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
17482020,2020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
63732017,2017,34.3125,52,6,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
30542020,2020,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
34172021,2021,56.45454545,85,37,0.459538,0.15345,0.390582,0.377176,15.39
8902018,2018,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
73382019,2019,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
58002017,2017,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
20562018,2018,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
53702017,2017,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
15752021,2021,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
71302018,2018,62.76923077,79,48,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
87032017,2017,59.95,85,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
83592021,2021,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
43392019,2019,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
20032019,2019,65.13333333,90,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
79082021,2021,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
84222021,2021,61.83333333,90,45,0.233686957,0.196252174,0.383752174,0.25236087,14.16
18832021,2021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
52162019,2019,83.25,94,66,0.568536364,0.120554545,0.512072727,0.508172727,15.39
78212020,2020,78,85,69,0.432283333,0.07975,0.568616667,0.432433333,14.16
32442019,2019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
67272019,2019,65.22222222,89,38,0.518866667,0.202722222,0.501355556,0.463585185,14.16
13042020,2020,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
95562021,2021,36.57142857,62,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
63882020,2020,74.85714286,86,60,0.432283333,0.07975,0.568616667,0.432433333,14.16
5152019,2019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
66382019,2019,85.1,97,70,0.71088,0.08204,0.60966,0.62868,14.16
10792021,2021,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,15.39
22562020,2020,58.13333333,100,37,0.459538,0.15345,0.390582,0.377176,14.16
33292017,2017,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
1372018,2018,78.125,86,69,0.65664,0.12088,0.65854,0.6392,14.16
28532017,2017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
43852019,2019,59.45,86,24,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
71902020,2020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
21272020,2020,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
51262018,2018,83.25,88,76,0.63055,0.2751,0.625072222,0.496166667,14.16
73692020,2020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
62002018,2018,47.33333333,55,37,0.459538,0.15345,0.390582,0.377176,14.16
672019,2019,42.375,95,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
10702019,2019,64,88,35,0.459538,0.15345,0.390582,0.377176,14.16
43782021,2021,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
85932019,2019,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
61042020,2020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
65232018,2018,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,15.39
15392019,2019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
37642018,2018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
17342020,2020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
43472021,2021,69.63636364,87,52,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
67142018,2018,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
49892020,2020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
79632020,2020,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
49692017,2017,63.47058824,88,43,0.281248276,0.281334483,0.50802069,0.375465517,14.16
61132019,2019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
472018,2018,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
12212018,2018,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
25782019,2019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
75022020,2020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
48952017,2017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
43062019,2019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
28702019,2019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
19502017,2017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
9522018,2018,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
42482017,2017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
72712018,2018,77.5,98,60,0.520988889,0.158866667,0.426077778,0.414422222,14.16
25432020,2020,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
17742021,2021,56.39130435,96,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
19692020,2020,33.78571429,72,13,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
44612021,2021,75.36,100,43,0.543782738,0.487894048,0.406445238,0.486645833,14.69
12782019,2019,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
20912020,2020,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
41602017,2017,51.22222222,76,30,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
62862019,2019,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
5752018,2018,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
53352019,2019,88,88,88,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
57632020,2020,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
61442019,2019,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
33582017,2017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
772018,2018,69.16666667,80,51,0.489333333,0.088433333,0.570116667,0.473,14.16
5192018,2018,65.73333333,88,47,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
85292017,2017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
35572019,2019,66.14285714,93,49,0.281248276,0.281334483,0.50802069,0.375465517,14.16
2712018,2018,74.9,100,32,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
29102019,2019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
77182020,2020,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
8572019,2019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
58082018,2018,59.45,86,24,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
37552018,2018,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
89272021,2021,37.6,57,19,0.543782738,0.487894048,0.406445238,0.486645833,14.69
12982017,2017,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
24302021,2021,61.58823529,81,47,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
80772017,2017,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
65842017,2017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
68722021,2021,67.83333333,76,60,0.491384615,0.126715385,0.580538462,0.468,14.16
24782020,2020,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
3692019,2019,69.38888889,100,15,-64.95274448,-61.73817408,-63.50336224,-64.98671904,15.39
78972018,2018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
37352020,2020,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
30612018,2018,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
80752018,2018,36,53,23,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
14022020,2020,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
81412017,2017,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
6082019,2019,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
65892017,2017,36,53,23,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
57232019,2019,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,#N/A
68602019,2019,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
48442018,2018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
8682021,2021,50.65217391,81,21,0.442555882,0.378157353,0.478402941,0.419713235,15.39
25622020,2020,49.41666667,75,27,0.40166,0.19984,0.58588,0.40802,14.16
2362021,2021,36.91666667,72,2,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
33362020,2020,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
31152020,2020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
46612017,2017,45.63636364,82,15,-64.95274448,-61.73817408,-63.50336224,-64.98671904,15.39
53152019,2019,68,80,52,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
41552019,2019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
30512021,2021,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
19532017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
12322020,2020,63.47058824,88,43,0.281248276,0.281334483,0.50802069,0.375465517,14.16
73142021,2021,77.25,85,69,0.432283333,0.07975,0.568616667,0.432433333,14.16
34612018,2018,42.95833333,98,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
32932020,2020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
15812019,2019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
1442019,2019,85.1,97,70,0.71088,0.08204,0.60966,0.62868,14.16
86582018,2018,69.97368421,100,35,-21.26631739,0.27228913,-21.27153043,-21.2825087,14.16
70602019,2019,43.58333333,77,24,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
82222018,2018,53.5,66,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
16992019,2019,82,86,78,0.63055,0.2751,0.625072222,0.496166667,15.39
4232018,2018,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
28922017,2017,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
49122020,2020,82.83333333,94,66,0.568536364,0.120554545,0.512072727,0.508172727,14.16
6672018,2018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
32932021,2021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
80582018,2018,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
74062020,2020,76.84375,100,31,-21.26631739,0.27228913,-21.27153043,-21.2825087,15.39
35252020,2020,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
78652018,2018,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
50072020,2020,56.4,72,45,-21.26631739,0.27228913,-21.27153043,-21.2825087,14.16
61172018,2018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
44692019,2019,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
27182019,2019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
21642019,2019,60.57142857,83,39,0.393015385,0.096069231,0.543069231,0.392561538,14.16
35492019,2019,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
16942019,2019,37.75,49,28,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
53982018,2018,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
1752017,2017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
44482018,2018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
10082017,2017,83.28571429,99,63,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
2852019,2019,60,86,49,0.281248276,0.281334483,0.50802069,0.375465517,14.16
29242017,2017,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
1852020,2020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
44322017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
73042018,2018,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
91292021,2021,74.9,100,32,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
10082020,2020,83.28571429,99,63,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
16302020,2020,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
31222017,2017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,15.39
66822018,2018,73.53333333,87,57,-64.95274448,-61.73817408,-63.50336224,-64.98671904,15.39
70762017,2017,67.90909091,90,50,0.459538,0.15345,0.390582,0.377176,14.16
49952021,2021,65.10526316,99,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
83072021,2021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
63502019,2019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
31752018,2018,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
13442017,2017,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
35692018,2018,82.375,91,65,0.468933333,0.073683333,0.597366667,0.472016667,14.16
61102020,2020,77.5,98,60,0.520988889,0.158866667,0.426077778,0.414422222,14.16
36462017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
39112017,2017,36.91666667,72,2,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
19832021,2021,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
30042019,2019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
38472018,2018,61.92307692,81,44,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
13772019,2019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
17382018,2018,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
5112018,2018,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
4932017,2017,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
57762020,2020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
68262019,2019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
24282017,2017,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
552019,2019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
39282018,2018,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
44092017,2017,75.22222222,89,60,0.491384615,0.126715385,0.580538462,0.468,14.16
17732021,2021,53,79,21,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
12222019,2019,67.25,83,53,0.491384615,0.126715385,0.580538462,0.468,14.16
57142017,2017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
33192017,2017,55.14285714,70,39,-62.03813125,0.2024125,-61.84456875,-62.0160375,14.16
21222020,2020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
28692021,2021,76.6,91,54,0.530916667,0.093941667,0.610875,0.513091667,15.39
42192017,2017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
54632021,2021,51.62962963,82,10,0.543782738,0.487894048,0.406445238,0.486645833,14.69
85302020,2020,84.88888889,96,71,0.518866667,0.202722222,0.501355556,0.463585185,14.16
27662018,2018,56.41666667,100,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
53412020,2020,61.18181818,80,48,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
24312018,2018,77,96,40,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
39782019,2019,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
5972019,2019,81.625,93,64,0.491384615,0.126715385,0.580538462,0.468,14.16
63682020,2020,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
20762017,2017,74.57142857,100,26,0.488591803,0.451765574,0.481355738,0.491429508,14.16
1542019,2019,87.625,98,66,0.553753846,0.088992308,0.502515385,0.507276923,15.39
33122018,2018,63.33333333,70,53,0.520988889,0.158866667,0.426077778,0.414422222,14.16
92912019,2019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
41442017,2017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
76582018,2018,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
86542020,2020,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
21032019,2019,59.14285714,73,48,0.233686957,0.196252174,0.383752174,0.25236087,14.16
5662018,2018,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
64852017,2017,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
22682019,2019,62.46153846,84,22,0.38214,0.11101,0.52928,0.36114,14.16
11752018,2018,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
89182021,2021,34.35714286,94,10,-4.015137838,-4.100141441,-8.633434685,-8.570219369,15.86
28612018,2018,65.10526316,99,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
16572021,2021,73,88,52,0.432283333,0.07975,0.568616667,0.432433333,14.16
71882019,2019,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
